FAKEID,prob of Renewal,prob of Defect,Predicted Defect
360D78DG,0.0,1.0,1
496F07AJ,1.0,0.0,0
643P24MC,1.0,0.0,0
836U64FZ,1.0,0.0,0
397N51AC,0.0,1.0,1
349W77VX,0.0,1.0,1
426F25BA,0.0,1.0,1
484S56FJ,0.0,1.0,1
330E34AJ,0.0,1.0,1
408U44LG,0.0,1.0,1
499U10XZ,0.5,0.5,0
356Q76JG,1.0,0.0,0
990U26RP,0.0,1.0,1
928B66OB,0.0,1.0,1
501K02WC,0.0,1.0,1
635Q90TC,1.0,0.0,0
889C81MQ,1.0,0.0,0
192U98MC,0.0,1.0,1
449G41PP,1.0,0.0,0
618I12UW,0.0,1.0,1
661H39PY,1.0,0.0,0
937N21MH,1.0,0.0,0
202M36RG,1.0,0.0,0
748E12WZ,0.0,1.0,1
940Q64JM,0.0,1.0,1
837U89HY,1.0,0.0,0
201L66AD,1.0,0.0,0
132F52RH,1.0,0.0,0
420H98GL,0.0,1.0,1
618V06GR,0.0,1.0,1
221T49GY,0.0,1.0,1
773I83PW,1.0,0.0,0
421Q27HJ,1.0,0.0,0
238O44US,1.0,0.0,0
963S85HZ,0.0,1.0,1
841Q38TD,1.0,0.0,0
796W39FB,0.0,1.0,1
789E24FA,0.0,1.0,1
294Y19VS,0.0,1.0,1
139Z34JZ,1.0,0.0,0
968V28DO,0.0,1.0,1
193L73ND,0.0,1.0,1
339G53BT,1.0,0.0,0
645R74TK,0.0,1.0,1
205S06BU,0.0,1.0,1
959Y91RZ,1.0,0.0,0
521Z13CK,1.0,0.0,0
672V87SJ,1.0,0.0,0
793I94WI,1.0,0.0,0
768T17CH,1.0,0.0,0
080A80JO,1.0,0.0,0
597F03XU,0.0,1.0,1
193D45XZ,1.0,0.0,0
719V20UY,0.0,1.0,1
740R81UR,0.0,1.0,1
611T89MN,1.0,0.0,0
414W25VH,1.0,0.0,0
812T69GX,0.0,1.0,1
374T41JN,0.0,1.0,1
704X41XL,0.0,1.0,1
142T97BF,1.0,0.0,0
794D07KZ,0.0,1.0,1
677T50XY,1.0,0.0,0
239Y28CS,1.0,0.0,0
940H19CC,1.0,0.0,0
598P28JG,1.0,0.0,0
298J85EC,0.0,1.0,1
973N16BE,0.0,1.0,1
554J93WQ,0.0,1.0,1
392D40EQ,0.5,0.5,0
717J06VV,1.0,0.0,0
277F94PM,0.0,1.0,1
100Y22RU,1.0,0.0,0
680Y93VA,0.0,1.0,1
730A62QF,1.0,0.0,0
785S16WR,0.0,1.0,1
136S97VD,0.3333333333333333,0.6666666666666666,1
105Q21BK,0.0,1.0,1
725Y84WY,0.0,1.0,1
744N98UT,0.0,1.0,1
707O12QZ,0.0,1.0,1
073U69HN,0.0,1.0,1
909K07IS,1.0,0.0,0
100C45TA,0.5,0.5,0
199I05JY,1.0,0.0,0
036V70PC,1.0,0.0,0
715S80VU,1.0,0.0,0
538U84EO,0.0,1.0,1
146J01TL,1.0,0.0,0
359J35II,0.0,1.0,1
842N46HX,1.0,0.0,0
962U87KA,1.0,0.0,0
770T30TG,0.0,1.0,1
123G98ES,1.0,0.0,0
382V71QR,0.0,1.0,1
854I12QY,0.0,1.0,1
390O80RI,1.0,0.0,0
361R33CT,1.0,0.0,0
455T07WG,1.0,0.0,0
436U38OX,1.0,0.0,0
458H11MO,0.5,0.5,0
903W72JG,0.0,1.0,1
450H57ZH,0.0,1.0,1
213T60FE,1.0,0.0,0
055R69JA,0.0,1.0,1
209N12RH,0.0,1.0,1
575X24QB,0.0,1.0,1
149Q67OV,0.0,1.0,1
050B37ZE,0.0,1.0,1
406R02LI,0.0,1.0,1
213B78AM,0.0,1.0,1
348A97NI,1.0,0.0,0
311G33HN,1.0,0.0,0
439J38BL,1.0,0.0,0
721P30KP,1.0,0.0,0
575X11IU,0.0,1.0,1
983M69IM,0.0,1.0,1
556J93PB,0.0,1.0,1
472R70JS,0.0,1.0,1
570M07DC,0.0,1.0,1
891R78FG,1.0,0.0,0
596R71OQ,0.0,1.0,1
583X14UR,0.0,1.0,1
572I79JE,0.0,1.0,1
259F88SG,1.0,0.0,0
037P57YX,1.0,0.0,0
063F34XP,0.0,1.0,1
009W32TK,0.0,1.0,1
164F88GE,1.0,0.0,0
855Z38HQ,1.0,0.0,0
080E33MC,1.0,0.0,0
781R10HF,1.0,0.0,0
002R14YT,0.5,0.5,0
063R90TW,0.0,1.0,1
419H17YT,1.0,0.0,0
903H10IW,1.0,0.0,0
446Z32HB,0.0,1.0,1
161P44RP,0.0,1.0,1
642N64YR,0.0,1.0,1
344T84AH,0.0,1.0,1
600I36LR,0.0,1.0,1
716H71NP,0.0,1.0,1
352F25MK,0.0,1.0,1
423E54AO,1.0,0.0,0
565U33GQ,0.0,1.0,1
631I48QZ,0.0,1.0,1
831C83KZ,1.0,0.0,0
308G45AX,1.0,0.0,0
132Y98OV,0.0,1.0,1
751K47DN,0.0,1.0,1
284T60LV,1.0,0.0,0
884K40EU,1.0,0.0,0
890L89CF,0.0,1.0,1
143A07GJ,1.0,0.0,0
535M90XU,1.0,0.0,0
116F23TG,1.0,0.0,0
898O09EX,0.0,1.0,1
680Z15UA,0.0,1.0,1
166D81EK,1.0,0.0,0
684R74UE,0.0,1.0,1
632X61CU,1.0,0.0,0
681R73RU,0.0,1.0,1
519G04KR,0.0,1.0,1
503R40QH,1.0,0.0,0
661B44GP,0.0,1.0,1
461Q81DB,0.0,1.0,1
145A44JW,1.0,0.0,0
186J02DQ,0.0,1.0,1
899A34LN,1.0,0.0,0
920X29PO,0.0,1.0,1
392F07XT,0.0,1.0,1
254L83PZ,0.0,1.0,1
914M16OY,1.0,0.0,0
730F91FT,1.0,0.0,0
909X74OW,0.0,1.0,1
464J29XP,1.0,0.0,0
246R07DQ,0.0,1.0,1
361O40XY,1.0,0.0,0
421V30SJ,1.0,0.0,0
030Z39IU,0.0,1.0,1
906G49HR,0.0,1.0,1
745O65TD,1.0,0.0,0
537C78RV,0.0,1.0,1
929C26EM,0.0,1.0,1
500R56TK,0.0,1.0,1
560L85LC,0.0,1.0,1
486P34KT,0.0,1.0,1
804A77NI,0.0,1.0,1
807K78WQ,0.0,1.0,1
779B27EB,1.0,0.0,0
929S32WB,0.0,1.0,1
068Y68DY,0.0,1.0,1
204X58SM,0.0,1.0,1
515F28PK,0.0,1.0,1
074W06WO,1.0,0.0,0
381Y14YD,0.0,1.0,1
929Z28CO,0.0,1.0,1
363K48KR,0.0,1.0,1
721N69XY,1.0,0.0,0
126H08NZ,0.0,1.0,1
276E34YI,1.0,0.0,0
052B96GF,1.0,0.0,0
101Z89WN,0.0,1.0,1
291S04YD,1.0,0.0,0
140A30UO,1.0,0.0,0
367P58KG,1.0,0.0,0
978F30FV,0.0,1.0,1
434Z41KV,0.0,1.0,1
118P15RA,0.0,1.0,1
614H72NI,0.0,1.0,1
816X93EQ,1.0,0.0,0
195U97FL,1.0,0.0,0
801C61YK,1.0,0.0,0
147S75KF,1.0,0.0,0
258V27FB,0.0,1.0,1
560H98RX,0.0,1.0,1
506X31HO,1.0,0.0,0
140G25FD,1.0,0.0,0
862F30JJ,1.0,0.0,0
442O06XR,0.0,1.0,1
386V44EU,1.0,0.0,0
414C33BN,1.0,0.0,0
712N30NW,1.0,0.0,0
829M51SZ,1.0,0.0,0
387F39WV,1.0,0.0,0
348R44WP,0.0,1.0,1
263R36AN,1.0,0.0,0
689E10JM,1.0,0.0,0
340N15EA,1.0,0.0,0
603X83FA,1.0,0.0,0
066G34OA,1.0,0.0,0
339M61FB,1.0,0.0,0
777A13HP,1.0,0.0,0
368F22TQ,1.0,0.0,0
979O16SG,1.0,0.0,0
404D95XH,1.0,0.0,0
890G07NQ,0.0,1.0,1
911X52ZL,1.0,0.0,0
622R44LK,1.0,0.0,0
061O72PG,0.25,0.75,1
554U25IP,1.0,0.0,0
607H28NC,1.0,0.0,0
859F74YN,1.0,0.0,0
397K22NU,0.5,0.5,0
298S02FE,0.0,1.0,1
769X57ZO,1.0,0.0,0
523I72YY,0.0,1.0,1
992I20SZ,0.0,1.0,1
918W64YI,1.0,0.0,0
392N18VY,0.0,1.0,1
546T98PB,0.0,1.0,1
254I62OG,0.0,1.0,1
894H61ZG,1.0,0.0,0
546S42MA,0.0,1.0,1
921B29LE,1.0,0.0,0
264Q03JF,1.0,0.0,0
127K75JM,0.0,1.0,1
446J85IM,0.0,1.0,1
284W99EM,0.0,1.0,1
343U05AJ,1.0,0.0,0
291S62AN,0.0,1.0,1
903R40AK,0.0,1.0,1
630M09VB,0.0,1.0,1
618U01ES,0.0,1.0,1
772Y87EW,1.0,0.0,0
481D03MA,1.0,0.0,0
523A25GJ,1.0,0.0,0
771C84NF,0.0,1.0,1
104T25FJ,0.0,1.0,1
805E46MP,0.0,1.0,1
765D88QM,1.0,0.0,0
990F07QR,1.0,0.0,0
457Q97JO,0.0,1.0,1
710K58OB,0.0,1.0,1
140B43JL,0.0,1.0,1
529I38QU,0.0,1.0,1
280X49GJ,0.0,1.0,1
915Y65NN,1.0,0.0,0
319G44TE,0.0,1.0,1
003Z34YJ,0.0,1.0,1
056D97IJ,0.5,0.5,0
441K23KM,0.0,1.0,1
326D49WV,0.0,1.0,1
281M31JQ,0.0,1.0,1
680B24WJ,1.0,0.0,0
793K65XO,0.0,1.0,1
850J30RI,1.0,0.0,0
635E81MV,1.0,0.0,0
579S85EW,0.0,1.0,1
441V06PP,1.0,0.0,0
788W29WO,1.0,0.0,0
719Y51YB,1.0,0.0,0
460O04UC,1.0,0.0,0
229L34OC,0.0,1.0,1
545G83DM,0.0,1.0,1
547K45CU,0.0,1.0,1
231H99OE,0.0,1.0,1
066G14RX,1.0,0.0,0
282Z45XT,0.0,1.0,1
216F96SY,1.0,0.0,0
215A46YZ,1.0,0.0,0
763T12YZ,0.0,1.0,1
890Y18JR,0.25,0.75,1
987G91NT,1.0,0.0,0
914G15MU,1.0,0.0,0
232R77NW,0.0,1.0,1
515E67RD,1.0,0.0,0
447Z23GH,1.0,0.0,0
308M76CE,0.0,1.0,1
941B60DZ,1.0,0.0,0
391X15CS,1.0,0.0,0
589O72ZH,1.0,0.0,0
895M48DU,0.0,1.0,1
045G70FK,1.0,0.0,0
747D17QR,0.0,1.0,1
576F61OA,0.0,1.0,1
001Q83DY,1.0,0.0,0
966S49OB,1.0,0.0,0
370R45XZ,0.0,1.0,1
360S04PY,0.0,1.0,1
222V08GC,0.0,1.0,1
553K67LH,0.0,1.0,1
041X05JQ,0.0,1.0,1
102K94EO,0.0,1.0,1
098F38ZS,0.0,1.0,1
960P41JG,0.0,1.0,1
350W71IC,0.0,1.0,1
781O89KT,0.0,1.0,1
179W00TB,1.0,0.0,0
226F60HJ,0.0,1.0,1
782I47TX,1.0,0.0,0
977B89DM,0.0,1.0,1
105K01CN,0.0,1.0,1
471J20CB,0.0,1.0,1
880Q86YO,0.0,1.0,1
053M41EK,0.0,1.0,1
952F28WO,1.0,0.0,0
468P86JP,1.0,0.0,0
184F77WH,0.0,1.0,1
671T60EK,1.0,0.0,0
466J50UI,1.0,0.0,0
961H37FC,0.0,1.0,1
572G99AM,1.0,0.0,0
504M14FG,0.5,0.5,0
407X65XW,0.0,1.0,1
566O29QW,0.0,1.0,1
781G77VK,0.0,1.0,1
724Q50ET,0.0,1.0,1
866Q09JR,0.0,1.0,1
987P94UY,1.0,0.0,0
210D05QR,1.0,0.0,0
977F07QE,0.0,1.0,1
824F46IH,1.0,0.0,0
478F78LR,0.0,1.0,1
794K98JT,0.0,1.0,1
850Q99CY,0.0,1.0,1
710H71OS,0.0,1.0,1
205J66HJ,0.0,1.0,1
621T56WC,1.0,0.0,0
745P42YM,0.0,1.0,1
647A36AO,0.0,1.0,1
131C23NL,1.0,0.0,0
734I89XV,0.0,1.0,1
302W04CY,1.0,0.0,0
812L01QJ,0.0,1.0,1
971T06CQ,0.0,1.0,1
430F71QC,0.0,1.0,1
291R81IE,0.0,1.0,1
492X15LF,0.0,1.0,1
802H13YW,0.5,0.5,0
081W65TB,1.0,0.0,0
067B62SP,0.0,1.0,1
300S29AN,1.0,0.0,0
287F16PE,1.0,0.0,0
210I00FE,0.0,1.0,1
251K61HW,0.0,1.0,1
587X42PN,1.0,0.0,0
469K67AW,0.0,1.0,1
875B31LY,1.0,0.0,0
631Z26PY,1.0,0.0,0
538E78IJ,1.0,0.0,0
005F55TK,1.0,0.0,0
262X01JR,0.0,1.0,1
937S99XK,0.0,1.0,1
979W28NY,1.0,0.0,0
708X33EB,1.0,0.0,0
388I40NO,0.0,1.0,1
384H01BG,1.0,0.0,0
190Y98HW,0.0,1.0,1
142O63CW,0.0,1.0,1
093K96AC,1.0,0.0,0
103T54RQ,0.0,1.0,1
709B41RI,1.0,0.0,0
934L22AT,0.0,1.0,1
217A56MO,0.0,1.0,1
870X64LS,0.0,1.0,1
268J31BL,1.0,0.0,0
266S65ZX,1.0,0.0,0
844T29AD,0.0,1.0,1
274Z27MU,1.0,0.0,0
720Q27VZ,1.0,0.0,0
109S36PY,0.0,1.0,1
659U39LL,0.0,1.0,1
299W82QD,1.0,0.0,0
995X00RW,1.0,0.0,0
410M18UK,0.0,1.0,1
448Y27EX,0.5,0.5,0
106F35MG,0.0,1.0,1
387P09VK,1.0,0.0,0
448Q02YC,0.0,1.0,1
684J45RY,1.0,0.0,0
544Y20SK,1.0,0.0,0
085A28DS,0.0,1.0,1
938M94FG,0.0,1.0,1
610S40BG,1.0,0.0,0
135H04VG,0.0,1.0,1
675M64DD,0.0,1.0,1
095M52LB,1.0,0.0,0
448K48WM,1.0,0.0,0
060D08UN,1.0,0.0,0
255Q61GL,0.0,1.0,1
479Y06BV,1.0,0.0,0
181F09FT,1.0,0.0,0
280N95HT,0.0,1.0,1
067P17FM,0.0,1.0,1
480C36KB,0.0,1.0,1
309O98NJ,1.0,0.0,0
257W48KI,0.0,1.0,1
996F58GD,0.0,1.0,1
760P90LD,1.0,0.0,0
988Q41QZ,1.0,0.0,0
465H41GG,0.0,1.0,1
986O49SZ,0.0,1.0,1
915I02RR,0.0,1.0,1
064K35XE,0.0,1.0,1
918M10SJ,1.0,0.0,0
095V07IY,1.0,0.0,0
411T87EB,0.0,1.0,1
967L66GE,1.0,0.0,0
439S06UH,0.0,1.0,1
205Z63ES,0.0,1.0,1
331D11NW,0.0,1.0,1
876X27JJ,0.0,1.0,1
824I48MO,0.0,1.0,1
325G23GS,1.0,0.0,0
206N20XD,1.0,0.0,0
462A10UM,1.0,0.0,0
408G72QQ,1.0,0.0,0
545T60KB,0.0,1.0,1
634D09MH,0.0,1.0,1
541L66ZX,1.0,0.0,0
033R63RB,0.0,1.0,1
803U65MX,1.0,0.0,0
068S56HN,1.0,0.0,0
997L11OC,0.0,1.0,1
885Z40OH,1.0,0.0,0
540W25KX,1.0,0.0,0
619J90PT,0.0,1.0,1
482R30YN,0.0,1.0,1
858P59SP,1.0,0.0,0
411E91BJ,1.0,0.0,0
481X87VH,0.0,1.0,1
431A28JU,1.0,0.0,0
437F20MG,0.0,1.0,1
247X47RW,0.0,1.0,1
070N14PS,0.0,1.0,1
763A50WM,0.0,1.0,1
649D29TS,1.0,0.0,0
331W62BI,0.0,1.0,1
916O99JP,1.0,0.0,0
223C98NO,0.0,1.0,1
552P04VM,1.0,0.0,0
746O95XN,1.0,0.0,0
540D36YV,1.0,0.0,0
475X77TY,0.2,0.8,1
927Q69SJ,1.0,0.0,0
601C51IP,0.5,0.5,0
433J66OJ,0.0,1.0,1
722V53CP,0.0,1.0,1
493A30JE,0.0,1.0,1
944W75FF,1.0,0.0,0
449I71HR,0.0,1.0,1
711I74YO,0.0,1.0,1
770H38GT,1.0,0.0,0
365G28GL,1.0,0.0,0
937O62LP,1.0,0.0,0
115V31CX,1.0,0.0,0
555L46QY,1.0,0.0,0
714M07WV,0.0,1.0,1
399E40ME,0.0,1.0,1
049K30OS,1.0,0.0,0
516J25NX,0.0,1.0,1
636Q21PD,0.0,1.0,1
493V56FP,0.0,1.0,1
938L63BP,1.0,0.0,0
294I88IG,1.0,0.0,0
207E63DP,0.0,1.0,1
240U62PE,1.0,0.0,0
621D07RN,1.0,0.0,0
970E23AT,0.0,1.0,1
851W64XF,0.0,1.0,1
194Z24WY,1.0,0.0,0
457F64OQ,1.0,0.0,0
848D98FR,0.0,1.0,1
186V73XQ,0.0,1.0,1
969V38DR,0.0,1.0,1
501R56JR,1.0,0.0,0
590G01LW,1.0,0.0,0
702J09OS,1.0,0.0,0
923P09UE,1.0,0.0,0
241A79ZK,0.0,1.0,1
111V39DB,1.0,0.0,0
533K12US,1.0,0.0,0
842N76OJ,1.0,0.0,0
388P17AY,0.0,1.0,1
264B46WD,1.0,0.0,0
573G59KR,0.0,1.0,1
089Z25EQ,0.0,1.0,1
506F00OR,0.0,1.0,1
222B14NE,1.0,0.0,0
934A54YP,1.0,0.0,0
534V79ZM,0.0,1.0,1
296W62LR,0.0,1.0,1
448N68YV,0.0,1.0,1
518X24UK,0.0,1.0,1
778J98SZ,1.0,0.0,0
931U84RB,0.0,1.0,1
449I57OO,0.0,1.0,1
441X46MG,0.0,1.0,1
745X65JF,1.0,0.0,0
921T58HP,1.0,0.0,0
252B22KV,0.0,1.0,1
651J38YG,1.0,0.0,0
837I90QU,0.0,1.0,1
941U80AU,1.0,0.0,0
754V00VN,1.0,0.0,0
177T51CW,1.0,0.0,0
070Z49JG,0.0,1.0,1
169O21UJ,1.0,0.0,0
453Q96VE,0.0,1.0,1
438U78SQ,0.0,1.0,1
171L04HM,1.0,0.0,0
514T73NE,1.0,0.0,0
742C29FL,0.0,1.0,1
084P71DR,0.0,1.0,1
112R89IW,1.0,0.0,0
216F81FS,1.0,0.0,0
443M32NC,1.0,0.0,0
758N81ZX,0.0,1.0,1
200G29TN,1.0,0.0,0
592Q29AZ,0.0,1.0,1
138B26TR,0.0,1.0,1
008B54FM,0.0,1.0,1
552G14TM,1.0,0.0,0
543V26AA,0.0,1.0,1
012H79VK,0.0,1.0,1
946K40CD,0.0,1.0,1
987T18QW,1.0,0.0,0
259P48GJ,1.0,0.0,0
081O80YS,1.0,0.0,0
642Y22NX,1.0,0.0,0
990H05YH,1.0,0.0,0
983Z50KJ,0.0,1.0,1
102L58TO,1.0,0.0,0
972J80DB,0.0,1.0,1
010U37DR,0.0,1.0,1
856I95VG,1.0,0.0,0
756I25ZI,1.0,0.0,0
759D63NU,1.0,0.0,0
321U58JN,1.0,0.0,0
858Z69GT,0.0,1.0,1
796B88RI,0.0,1.0,1
848I00HT,1.0,0.0,0
715Y68CB,0.0,1.0,1
474I30KS,1.0,0.0,0
555N45QV,0.0,1.0,1
991J30US,1.0,0.0,0
685I41QE,0.0,1.0,1
136C09OL,1.0,0.0,0
364R35QM,1.0,0.0,0
444D06CU,0.0,1.0,1
732M74XI,1.0,0.0,0
983K67AX,0.0,1.0,1
069W39MS,0.0,1.0,1
194Q23UF,1.0,0.0,0
459V49UZ,0.0,1.0,1
180W85JH,1.0,0.0,0
369E60GF,0.0,1.0,1
833O85EI,1.0,0.0,0
275T79VD,0.0,1.0,1
768F05RR,1.0,0.0,0
105N25BW,0.0,1.0,1
281E62CG,0.0,1.0,1
486B52KE,0.0,1.0,1
354Y95WC,0.0,1.0,1
006K20WB,1.0,0.0,0
232S47CF,0.0,1.0,1
974F32GA,0.0,1.0,1
144L73TA,0.0,1.0,1
757D55ZT,0.0,1.0,1
235Y65PE,0.0,1.0,1
820D07JD,1.0,0.0,0
173R93JT,0.0,1.0,1
273L40GX,0.0,1.0,1
750D37NL,1.0,0.0,0
897O78NG,0.0,1.0,1
188S95QC,0.0,1.0,1
508B91JY,0.0,1.0,1
459P34HU,0.0,1.0,1
128I43MB,0.0,1.0,1
131V44AY,0.0,1.0,1
237C60OY,0.0,1.0,1
335C42BV,1.0,0.0,0
797K55WJ,1.0,0.0,0
691L52OY,1.0,0.0,0
957P16SP,1.0,0.0,0
472C08WU,0.0,1.0,1
285R50ST,0.0,1.0,1
062K27XP,1.0,0.0,0
318W47BY,0.0,1.0,1
790Y22NU,0.8,0.2,0
912U06MU,1.0,0.0,0
169S95WX,0.0,1.0,1
948M62VE,0.0,1.0,1
832Y56XG,0.0,1.0,1
241H03IL,1.0,0.0,0
228I99ZQ,0.0,1.0,1
331X83DR,0.0,1.0,1
857Y63KM,1.0,0.0,0
905V15DW,1.0,0.0,0
457T21EN,1.0,0.0,0
968X54TK,0.0,1.0,1
209I23GC,0.0,1.0,1
304B72BY,0.0,1.0,1
853F78PG,0.0,1.0,1
763H08PL,1.0,0.0,0
852T76XF,1.0,0.0,0
862I23KP,0.0,1.0,1
853S98PC,0.0,1.0,1
874B35GG,0.0,1.0,1
991O21KA,0.0,1.0,1
755D17QL,0.0,1.0,1
074S46KC,1.0,0.0,0
995E10XB,1.0,0.0,0
006W15NX,0.0,1.0,1
446R87PB,0.0,1.0,1
954G33UI,0.0,1.0,1
443X21GV,0.0,1.0,1
082A03VR,1.0,0.0,0
338W06QW,1.0,0.0,0
783F73EQ,0.0,1.0,1
589B94ZE,1.0,0.0,0
447M91BX,0.0,1.0,1
535L07PE,0.0,1.0,1
016S59MR,0.0,1.0,1
238P57VT,1.0,0.0,0
282U09DW,0.0,1.0,1
391J59WN,1.0,0.0,0
349S39FZ,1.0,0.0,0
361X43UV,1.0,0.0,0
262A52BC,0.0,1.0,1
939O05LZ,1.0,0.0,0
050T74OX,0.0,1.0,1
102Z21CO,0.0,1.0,1
617J17XN,0.0,1.0,1
321Z58SN,0.0,1.0,1
746P19HX,0.0,1.0,1
295V00OZ,0.0,1.0,1
789D09DV,0.0,1.0,1
622G39KF,1.0,0.0,0
619K40ZE,0.5,0.5,0
352P30UD,1.0,0.0,0
968O06CN,0.0,1.0,1
781X23FD,0.0,1.0,1
177E18TG,0.0,1.0,1
907B40DI,1.0,0.0,0
346V22UD,1.0,0.0,0
887U22WU,0.0,1.0,1
302H99GJ,0.0,1.0,1
665P73MX,0.0,1.0,1
148B27ME,0.0,1.0,1
440P05IA,1.0,0.0,0
695M48SO,0.5,0.5,0
493U74BC,0.0,1.0,1
527B43WG,0.0,1.0,1
372M66VC,0.0,1.0,1
617Y32ZU,1.0,0.0,0
243T63JY,1.0,0.0,0
899S72MK,1.0,0.0,0
658U28DS,0.0,1.0,1
401X48WX,1.0,0.0,0
628L74KD,0.0,1.0,1
261R01BQ,1.0,0.0,0
281P27TW,1.0,0.0,0
825A20LA,0.0,1.0,1
332E12UJ,1.0,0.0,0
328E08KA,0.0,1.0,1
292O61DK,0.0,1.0,1
919V37GR,0.0,1.0,1
155H09NG,1.0,0.0,0
220T25CQ,0.0,1.0,1
845H18SS,0.0,1.0,1
922J80KQ,0.0,1.0,1
841E79XP,1.0,0.0,0
772J64ZG,1.0,0.0,0
174I68DS,0.0,1.0,1
527J77XB,1.0,0.0,0
575Z34QL,0.0,1.0,1
037X45JO,0.0,1.0,1
038N71WP,0.0,1.0,1
681F34DB,1.0,0.0,0
203L97TS,1.0,0.0,0
787K15EU,1.0,0.0,0
616Z55EV,0.0,1.0,1
874N04NL,0.0,1.0,1
990L49II,0.0,1.0,1
421V18DF,0.0,1.0,1
639F41YA,0.0,1.0,1
611W71TE,1.0,0.0,0
377T99PD,0.0,1.0,1
904R93UV,1.0,0.0,0
092J63HV,0.0,1.0,1
054V99ON,0.0,1.0,1
488N43CJ,0.0,1.0,1
117H00KY,1.0,0.0,0
892G44MU,1.0,0.0,0
103C49YD,0.0,1.0,1
766X05HF,1.0,0.0,0
958S52NJ,0.0,1.0,1
776J41AM,1.0,0.0,0
838G94MV,0.0,1.0,1
929M96MD,1.0,0.0,0
592M20WT,0.0,1.0,1
779O91BE,0.0,1.0,1
192E38WN,0.0,1.0,1
690V75FK,0.0,1.0,1
142N23NX,0.0,1.0,1
976C33XN,0.0,1.0,1
850K31FB,0.0,1.0,1
170T74QX,0.0,1.0,1
740W47WH,1.0,0.0,0
500C88VJ,1.0,0.0,0
870J47QA,0.0,1.0,1
137W45YA,1.0,0.0,0
079J22RC,0.0,1.0,1
924N37MI,0.0,1.0,1
282I78DA,1.0,0.0,0
301Y76IU,0.0,1.0,1
897L51AZ,1.0,0.0,0
293F14NI,1.0,0.0,0
446S32WX,0.0,1.0,1
644Q14WS,0.0,1.0,1
563I66AY,0.0,1.0,1
444U27TZ,1.0,0.0,0
095W98FR,1.0,0.0,0
922X14JQ,0.0,1.0,1
074G08BS,0.0,1.0,1
221E35AB,0.0,1.0,1
594H89RF,0.0,1.0,1
304D35AT,0.0,1.0,1
663D49OK,0.0,1.0,1
023K95GR,0.0,1.0,1
627U55QM,1.0,0.0,0
948J81ON,0.0,1.0,1
595E51ND,1.0,0.0,0
803C46RN,1.0,0.0,0
767C05KA,1.0,0.0,0
627I90MB,0.0,1.0,1
863U45SV,0.0,1.0,1
191K54SO,1.0,0.0,0
588B17BZ,1.0,0.0,0
081X53RH,0.0,1.0,1
020Q85XA,1.0,0.0,0
657I12GU,1.0,0.0,0
603U65PP,0.0,1.0,1
194E56BG,1.0,0.0,0
976H41LJ,1.0,0.0,0
121V65QT,1.0,0.0,0
483X37KN,0.0,1.0,1
816H15JA,0.0,1.0,1
204S01US,1.0,0.0,0
616Z17CW,1.0,0.0,0
919E04IQ,1.0,0.0,0
043S54AM,0.0,1.0,1
023E28PA,0.0,1.0,1
230H88ZR,0.0,1.0,1
775Q74FX,1.0,0.0,0
835P50LZ,0.0,1.0,1
225R87IK,0.0,1.0,1
191H05GM,0.0,1.0,1
609D46BX,0.0,1.0,1
906B55UF,1.0,0.0,0
627V13DZ,0.0,1.0,1
826U72OP,1.0,0.0,0
900C48CJ,1.0,0.0,0
969B88ID,1.0,0.0,0
972M36ER,1.0,0.0,0
742P49DM,0.0,1.0,1
572X11IW,0.5,0.5,0
000O47CV,0.0,1.0,1
956Q59VO,1.0,0.0,0
001T54ED,0.0,1.0,1
634M34II,0.0,1.0,1
841I32HV,0.0,1.0,1
053F49XD,1.0,0.0,0
522Y37FZ,1.0,0.0,0
522Q41JQ,1.0,0.0,0
632U52AD,0.0,1.0,1
643R87ZE,0.0,1.0,1
253L15RX,1.0,0.0,0
429G82JO,1.0,0.0,0
441G89TT,0.0,1.0,1
876L21DP,0.0,1.0,1
876H34MC,1.0,0.0,0
473E85OG,1.0,0.0,0
506X42KH,1.0,0.0,0
923U13SU,0.0,1.0,1
415R43NR,1.0,0.0,0
581L60UV,0.0,1.0,1
872P48IS,0.0,1.0,1
035G80MW,1.0,0.0,0
524N67LX,0.0,1.0,1
064V39EI,0.0,1.0,1
673T01LO,0.0,1.0,1
899N85AN,1.0,0.0,0
193S06ID,1.0,0.0,0
256L59FS,0.0,1.0,1
252K08MS,1.0,0.0,0
636J28EU,1.0,0.0,0
376T55GH,0.0,1.0,1
391G80OG,0.0,1.0,1
520O75YI,0.0,1.0,1
341H67RL,1.0,0.0,0
240W33ZB,0.0,1.0,1
183W20AX,0.0,1.0,1
768S54US,1.0,0.0,0
131X11LD,0.0,1.0,1
846G69FF,0.0,1.0,1
214R49JH,1.0,0.0,0
294K12EZ,0.0,1.0,1
475P29AW,0.0,1.0,1
953J80LU,0.0,1.0,1
614M65SZ,0.0,1.0,1
494D22LK,1.0,0.0,0
573V11PK,1.0,0.0,0
328V10RF,1.0,0.0,0
671N04LE,0.0,1.0,1
629G78IX,0.0,1.0,1
623E55QK,1.0,0.0,0
389L23QB,1.0,0.0,0
799M76BA,0.0,1.0,1
688S85AO,1.0,0.0,0
154O78QL,0.2,0.8,1
629M03DO,0.0,1.0,1
806X19QX,1.0,0.0,0
355P55IR,0.0,1.0,1
463Q06ZN,0.0,1.0,1
294A79HZ,0.5,0.5,0
478J13MQ,1.0,0.0,0
